invoice_id,Branch,City,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,total,day_name,month_name,year,shift
6371,WALM082,Weslaco,Electronic accessories,47.0,2.0,2020-12-01,16:03:00,Cash,6.0,0.33,94.0,Tuesday,December,2020,Afternoon
6372,WALM055,Waxahachie,Electronic accessories,74.0,1.0,2021-12-25,15:23:00,Credit card,6.0,0.33,74.0,Saturday,December,2021,Afternoon
6373,WALM054,Sherman,Electronic accessories,30.0,1.0,2023-11-20,18:30:00,Credit card,6.0,0.33,30.0,Monday,November,2023,Evening
6374,WALM055,Waxahachie,Electronic accessories,57.0,1.0,2021-11-24,19:17:00,Credit card,4.0,0.33,57.0,Wednesday,November,2021,Evening
6375,WALM032,Tyler,Electronic accessories,32.0,3.0,2020-12-08,18:02:00,Credit card,7.0,0.48,96.0,Tuesday,December,2020,Evening
6376,WALM054,Sherman,Electronic accessories,60.0,1.0,2022-11-17,19:30:00,Credit card,5.0,0.33,60.0,Thursday,November,2022,Evening
6377,WALM050,Victoria,Electronic accessories,69.0,1.0,2023-12-14,15:28:00,Ewallet,3.0,0.48,69.0,Thursday,December,2023,Afternoon
6378,WALM009,Plano,Electronic accessories,25.0,2.0,2021-12-15,19:00:00,Credit card,7.0,0.48,50.0,Wednesday,December,2021,Evening
6379,WALM029,Round Rock,Electronic accessories,41.0,1.0,2022-11-13,20:13:00,Credit card,6.0,0.48,41.0,Sunday,November,2022,Evening
6380,WALM087,Waxahachie,Electronic accessories,48.0,1.0,2023-11-08,15:53:00,Credit card,7.0,0.33,48.0,Wednesday,November,2023,Afternoon
6381,WALM054,Sherman,Electronic accessories,73.0,3.0,2020-12-02,20:35:00,Credit card,4.0,0.33,219.0,Wednesday,December,2020,Evening
6382,WALM075,San Marcos,Electronic accessories,58.0,2.0,2020-11-05,15:39:00,Credit card,4.0,0.33,116.0,Thursday,November,2020,Afternoon
6383,WALM050,Victoria,Electronic accessories,55.0,3.0,2022-12-01,15:18:00,Ewallet,6.0,0.48,165.0,Thursday,December,2022,Afternoon
6384,WALM058,Port Arthur,Electronic accessories,41.0,1.0,2023-12-17,16:11:00,Credit card,3.0,0.33,41.0,Sunday,December,2023,Afternoon
6385,WALM086,Rosenberg,Electronic accessories,56.0,3.0,2022-11-16,19:33:00,Credit card,5.0,0.33,168.0,Wednesday,November,2022,Evening
6386,WALM035,San Angelo,Electronic accessories,17.0,3.0,2023-12-11,20:49:00,Credit card,6.0,0.48,51.0,Monday,December,2023,Evening
6387,WALM075,San Marcos,Electronic accessories,44.0,3.0,2023-11-03,18:55:00,Credit card,3.0,0.33,132.0,Friday,November,2023,Evening
6388,WALM054,Sherman,Electronic accessories,82.0,3.0,2020-11-16,17:35:00,Credit card,3.0,0.33,246.0,Monday,November,2020,Evening
6389,WALM003,San Antonio,Electronic accessories,30.0,1.0,2022-12-11,15:53:00,Credit card,6.0,0.48,30.0,Sunday,December,2022,Afternoon
6390,WALM025,Waco,Electronic accessories,57.0,1.0,2023-11-27,18:16:00,Credit card,5.0,0.48,57.0,Monday,November,2023,Evening
6391,WALM075,San Marcos,Electronic accessories,41.0,2.0,2022-12-01,16:27:00,Credit card,4.0,0.33,82.0,Thursday,December,2022,Afternoon
6392,WALM003,San Antonio,Electronic accessories,68.0,1.0,2020-12-17,15:54:00,Credit card,3.0,0.48,68.0,Thursday,December,2020,Afternoon
6393,WALM046,Temple,Electronic accessories,67.0,3.0,2020-12-17,17:01:00,Credit card,4.0,0.48,201.0,Thursday,December,2020,Evening
6394,WALM084,Schertz,Electronic accessories,65.0,3.0,2020-11-08,15:41:00,Credit card,5.0,0.33,195.0,Sunday,November,2020,Afternoon
6395,WALM056,Rowlett,Home and lifestyle,59.0,2.0,2020-12-04,15:50:00,Credit card,5.0,0.33,118.0,Friday,December,2020,Afternoon
6396,WALM038,Sugar Land,Fashion accessories,70.0,2.0,2021-11-11,15:26:00,Credit card,6.0,0.48,140.0,Thursday,November,2021,Afternoon
6397,WALM032,Tyler,Home and lifestyle,30.0,3.0,2021-12-20,17:13:00,Credit card,7.0,0.48,90.0,Monday,December,2021,Evening
6398,WALM089,Southlake,Fashion accessories,66.0,3.0,2022-11-25,16:43:00,Credit card,6.0,0.33,198.0,Friday,November,2022,Afternoon
6399,WALM065,Texas City,Home and lifestyle,33.0,2.0,2021-12-14,16:13:00,Credit card,7.0,0.33,66.0,Tuesday,December,2021,Afternoon
6400,WALM073,Seguin,Fashion accessories,79.0,3.0,2022-12-02,16:46:00,Credit card,7.0,0.33,237.0,Friday,December,2022,Afternoon
6401,WALM025,Waco,Home and lifestyle,50.0,3.0,2023-11-08,19:47:00,Credit card,3.0,0.48,150.0,Wednesday,November,2023,Evening
6402,WALM050,Victoria,Fashion accessories,58.0,3.0,2020-11-15,16:35:00,Ewallet,6.0,0.48,174.0,Sunday,November,2020,Afternoon
6403,WALM069,Rockwall,Home and lifestyle,45.0,2.0,2022-12-19,17:21:00,Credit card,5.0,0.33,90.0,Monday,December,2022,Evening
6404,WALM099,Weatherford,Fashion accessories,44.0,2.0,2020-11-01,15:46:00,Credit card,4.0,0.18,88.0,Sunday,November,2020,Afternoon
6405,WALM065,Texas City,Home and lifestyle,61.0,2.0,2022-11-19,19:15:00,Credit card,3.0,0.33,122.0,Saturday,November,2022,Evening
6406,WALM009,Plano,Fashion accessories,77.0,1.0,2021-12-30,17:25:00,Credit card,4.0,0.48,77.0,Thursday,December,2021,Evening
6407,WALM087,Waxahachie,Home and lifestyle,71.0,1.0,2023-11-25,20:54:00,Credit card,3.0,0.33,71.0,Saturday,November,2023,Evening
6408,WALM058,Port Arthur,Fashion accessories,31.0,1.0,2023-11-20,15:23:00,Credit card,3.0,0.33,31.0,Monday,November,2023,Afternoon
6409,WALM082,Weslaco,Home and lifestyle,45.0,3.0,2022-11-02,16:15:00,Cash,5.0,0.33,135.0,Wednesday,November,2022,Afternoon
6410,WALM087,Waxahachie,Fashion accessories,82.0,3.0,2021-12-19,17:42:00,Credit card,6.0,0.33,246.0,Sunday,December,2021,Evening
6411,WALM055,Waxahachie,Home and lifestyle,28.0,1.0,2022-12-22,15:36:00,Credit card,5.0,0.33,28.0,Thursday,December,2022,Afternoon
6412,WALM046,Temple,Fashion accessories,19.0,2.0,2022-12-13,15:05:00,Credit card,7.0,0.48,38.0,Tuesday,December,2022,Afternoon
6413,WALM055,Waxahachie,Home and lifestyle,43.0,2.0,2022-12-05,15:05:00,Credit card,4.0,0.33,86.0,Monday,December,2022,Afternoon
6414,WALM082,Weslaco,Fashion accessories,25.0,3.0,2020-12-03,15:24:00,Cash,6.0,0.33,75.0,Thursday,December,2020,Afternoon
6415,WALM058,Port Arthur,Home and lifestyle,61.0,2.0,2023-12-13,17:17:00,Credit card,3.0,0.33,122.0,Wednesday,December,2023,Evening
6416,WALM009,Plano,Fashion accessories,39.0,3.0,2022-11-11,20:16:00,Credit card,4.0,0.48,117.0,Friday,November,2022,Evening
6417,WALM046,Temple,Home and lifestyle,41.0,1.0,2023-11-30,16:43:00,Credit card,7.0,0.48,41.0,Thursday,November,2023,Afternoon
6418,WALM069,Rockwall,Fashion accessories,20.0,3.0,2022-11-16,20:17:00,Credit card,5.0,0.33,60.0,Wednesday,November,2022,Evening
6419,WALM050,Victoria,Home and lifestyle,84.0,3.0,2023-12-28,17:52:00,Ewallet,5.0,0.48,252.0,Thursday,December,2023,Evening
6420,WALM099,Weatherford,Fashion accessories,17.0,1.0,2021-12-27,20:41:00,Credit card,6.0,0.18,17.0,Monday,December,2021,Evening
6421,WALM030,Richardson,Home and lifestyle,56.0,3.0,2021-12-21,16:59:00,Credit card,4.0,0.48,168.0,Tuesday,December,2021,Afternoon
6422,WALM029,Round Rock,Fashion accessories,73.0,2.0,2023-12-07,18:10:00,Credit card,7.0,0.48,146.0,Thursday,December,2023,Evening
6423,WALM030,Richardson,Home and lifestyle,30.0,1.0,2021-11-06,20:47:00,Credit card,4.0,0.48,30.0,Saturday,November,2021,Evening
6424,WALM054,Sherman,Fashion accessories,76.0,1.0,2023-12-10,20:14:00,Credit card,6.0,0.21,76.0,Sunday,December,2023,Evening
6425,WALM065,Texas City,Home and lifestyle,48.0,2.0,2023-12-06,16:17:00,Credit card,5.0,0.33,96.0,Wednesday,December,2023,Afternoon
6426,WALM082,Weslaco,Fashion accessories,53.0,2.0,2022-11-05,17:48:00,Cash,3.0,0.33,106.0,Saturday,November,2022,Evening
6427,WALM099,Weatherford,Home and lifestyle,37.0,1.0,2021-12-02,19:14:00,Credit card,4.0,0.18,37.0,Thursday,December,2021,Evening
6428,WALM029,Round Rock,Fashion accessories,70.0,3.0,2021-12-21,17:12:00,Credit card,4.0,0.48,210.0,Tuesday,December,2021,Evening
6429,WALM056,Rowlett,Home and lifestyle,26.0,1.0,2022-12-31,18:31:00,Credit card,6.0,0.33,26.0,Saturday,December,2022,Evening
6430,WALM082,Weslaco,Fashion accessories,31.0,2.0,2022-11-13,19:57:00,Cash,6.0,0.33,62.0,Sunday,November,2022,Evening
6431,WALM029,Round Rock,Home and lifestyle,23.0,3.0,2023-11-26,15:07:00,Credit card,6.0,0.48,69.0,Sunday,November,2023,Afternoon
6432,WALM073,Seguin,Fashion accessories,50.0,1.0,2023-12-08,16:04:00,Credit card,4.0,0.33,50.0,Friday,December,2023,Afternoon
6433,WALM075,San Marcos,Home and lifestyle,29.0,3.0,2023-12-01,15:18:00,Credit card,6.0,0.33,87.0,Friday,December,2023,Afternoon
6434,WALM032,Tyler,Fashion accessories,51.0,3.0,2022-11-13,18:42:00,Credit card,5.0,0.48,153.0,Sunday,November,2022,Evening
6435,WALM025,Waco,Home and lifestyle,44.0,2.0,2022-11-19,15:34:00,Credit card,7.0,0.48,88.0,Saturday,November,2022,Afternoon
6436,WALM056,Rowlett,Fashion accessories,46.0,1.0,2021-12-27,19:06:00,Credit card,6.0,0.33,46.0,Monday,December,2021,Evening
6437,WALM038,Sugar Land,Home and lifestyle,78.0,3.0,2023-12-15,18:16:00,Credit card,7.0,0.48,234.0,Friday,December,2023,Evening
6438,WALM030,Richardson,Fashion accessories,19.0,3.0,2022-12-20,17:25:00,Credit card,5.0,0.48,57.0,Tuesday,December,2022,Evening
6439,WALM087,Waxahachie,Home and lifestyle,15.0,1.0,2023-11-17,17:28:00,Credit card,5.0,0.33,15.0,Friday,November,2023,Evening
6440,WALM025,Waco,Fashion accessories,24.0,1.0,2022-11-11,17:31:00,Credit card,4.0,0.48,24.0,Friday,November,2022,Evening
6441,WALM009,Plano,Home and lifestyle,75.0,1.0,2022-12-05,17:17:00,Credit card,7.0,0.48,75.0,Monday,December,2022,Evening
6442,WALM003,San Antonio,Fashion accessories,40.0,1.0,2022-12-23,17:38:00,Credit card,5.0,0.48,40.0,Friday,December,2022,Evening
6443,WALM073,Seguin,Home and lifestyle,43.0,2.0,2022-12-01,18:34:00,Credit card,6.0,0.33,86.0,Thursday,December,2022,Evening
6444,WALM055,Waxahachie,Fashion accessories,50.0,1.0,2022-11-29,18:33:00,Credit card,6.0,0.33,50.0,Tuesday,November,2022,Evening
6445,WALM030,Richardson,Home and lifestyle,69.0,3.0,2022-11-02,16:15:00,Credit card,6.0,0.48,207.0,Wednesday,November,2022,Afternoon
6446,WALM056,Rowlett,Fashion accessories,38.0,3.0,2023-11-01,17:03:00,Credit card,5.0,0.33,114.0,Wednesday,November,2023,Evening
6447,WALM058,Port Arthur,Home and lifestyle,45.0,3.0,2022-11-15,15:25:00,Credit card,5.0,0.33,135.0,Tuesday,November,2022,Afternoon
6448,WALM074,Weslaco,Fashion accessories,37.0,1.0,2022-12-21,16:36:00,Cash,5.0,0.33,37.0,Wednesday,December,2022,Afternoon
6449,WALM050,Victoria,Home and lifestyle,25.0,2.0,2021-12-11,19:12:00,Ewallet,6.0,0.48,50.0,Saturday,December,2021,Evening
6450,WALM030,Richardson,Fashion accessories,51.0,3.0,2023-11-11,15:53:00,Credit card,7.0,0.48,153.0,Saturday,November,2023,Afternoon
6451,WALM084,Schertz,Home and lifestyle,21.0,1.0,2022-11-11,19:33:00,Credit card,4.0,0.33,21.0,Friday,November,2022,Evening
6452,WALM025,Waco,Fashion accessories,15.0,2.0,2021-11-13,16:36:00,Credit card,4.0,0.48,30.0,Saturday,November,2021,Afternoon
6453,WALM089,Southlake,Home and lifestyle,38.0,3.0,2020-12-13,19:45:00,Credit card,7.0,0.33,114.0,Sunday,December,2020,Evening
6454,WALM099,Weatherford,Fashion accessories,72.0,2.0,2020-11-26,15:16:00,Credit card,3.0,0.18,144.0,Thursday,November,2020,Afternoon
6455,WALM038,Sugar Land,Home and lifestyle,78.0,1.0,2023-11-19,16:21:00,Credit card,4.0,0.48,78.0,Sunday,November,2023,Afternoon
6456,WALM075,San Marcos,Fashion accessories,39.0,2.0,2022-11-01,16:29:00,Credit card,4.0,0.33,78.0,Tuesday,November,2022,Afternoon
6457,WALM046,Temple,Home and lifestyle,41.0,1.0,2021-12-01,20:49:00,Credit card,7.0,0.48,41.0,Wednesday,December,2021,Evening
6458,WALM009,Plano,Fashion accessories,85.0,1.0,2021-11-10,16:23:00,Credit card,6.0,0.48,85.0,Wednesday,November,2021,Afternoon
6459,WALM055,Waxahachie,Home and lifestyle,44.0,2.0,2020-12-07,20:39:00,Credit card,6.0,0.33,88.0,Monday,December,2020,Evening
6460,WALM029,Round Rock,Fashion accessories,73.0,3.0,2022-12-04,16:14:00,Credit card,7.0,0.48,219.0,Sunday,December,2022,Afternoon
6461,WALM054,Sherman,Home and lifestyle,83.0,1.0,2022-12-22,18:45:00,Credit card,4.0,0.21,83.0,Thursday,December,2022,Evening
6462,WALM054,Sherman,Fashion accessories,37.0,3.0,2023-12-20,19:32:00,Credit card,4.0,0.21,111.0,Wednesday,December,2023,Evening
6463,WALM003,San Antonio,Home and lifestyle,50.0,3.0,2022-11-11,16:50:00,Credit card,3.0,0.36,150.0,Friday,November,2022,Afternoon
6464,WALM032,Tyler,Fashion accessories,70.0,3.0,2023-12-01,20:22:00,Credit card,5.0,0.48,210.0,Friday,December,2023,Evening
6465,WALM074,Weslaco,Home and lifestyle,83.0,3.0,2022-12-22,18:04:00,Cash,4.0,0.33,249.0,Thursday,December,2022,Evening
6466,WALM035,San Angelo,Fashion accessories,21.0,2.0,2023-12-14,20:10:00,Credit card,7.0,0.48,42.0,Thursday,December,2023,Evening
6467,WALM030,Richardson,Home and lifestyle,78.0,3.0,2021-11-23,16:22:00,Credit card,6.0,0.48,234.0,Tuesday,November,2021,Afternoon
6468,WALM009,Plano,Fashion accessories,41.0,1.0,2020-12-23,17:18:00,Credit card,7.0,0.48,41.0,Wednesday,December,2020,Evening
6469,WALM055,Waxahachie,Home and lifestyle,37.0,3.0,2022-11-25,15:42:00,Credit card,4.0,0.33,111.0,Friday,November,2022,Afternoon
6470,WALM086,Rosenberg,Fashion accessories,76.0,3.0,2023-12-04,18:02:00,Credit card,6.0,0.33,228.0,Monday,December,2023,Evening
6471,WALM069,Rockwall,Home and lifestyle,63.0,1.0,2023-12-11,20:28:00,Credit card,7.0,0.33,63.0,Monday,December,2023,Evening
6472,WALM069,Rockwall,Fashion accessories,46.0,2.0,2022-12-26,19:15:00,Credit card,6.0,0.33,92.0,Monday,December,2022,Evening
6473,WALM089,Southlake,Home and lifestyle,71.0,3.0,2023-11-17,16:36:00,Credit card,7.0,0.33,213.0,Friday,November,2023,Afternoon
6474,WALM038,Sugar Land,Fashion accessories,80.0,1.0,2020-12-12,15:11:00,Credit card,3.0,0.48,80.0,Saturday,December,2020,Afternoon
6475,WALM074,Weslaco,Home and lifestyle,63.0,3.0,2021-12-29,18:07:00,Cash,3.0,0.33,189.0,Wednesday,December,2021,Evening
6476,WALM086,Rosenberg,Fashion accessories,37.0,1.0,2022-12-17,19:07:00,Credit card,6.0,0.33,37.0,Saturday,December,2022,Evening
6477,WALM050,Victoria,Home and lifestyle,24.0,3.0,2021-12-26,16:48:00,Ewallet,6.0,0.48,72.0,Sunday,December,2021,Afternoon
6478,WALM069,Rockwall,Fashion accessories,79.0,1.0,2020-11-20,19:47:00,Credit card,5.0,0.33,79.0,Friday,November,2020,Evening
6479,WALM099,Weatherford,Home and lifestyle,41.0,3.0,2022-12-28,20:12:00,Credit card,6.0,0.18,123.0,Wednesday,December,2022,Evening
6480,WALM029,Round Rock,Fashion accessories,84.0,2.0,2020-12-03,16:00:00,Credit card,7.0,0.48,168.0,Thursday,December,2020,Afternoon
6481,WALM058,Port Arthur,Home and lifestyle,59.0,1.0,2021-11-07,20:59:00,Credit card,5.0,0.33,59.0,Sunday,November,2021,Evening
6482,WALM009,Plano,Fashion accessories,51.0,2.0,2020-12-02,20:09:00,Credit card,7.0,0.48,102.0,Wednesday,December,2020,Evening
6483,WALM073,Seguin,Home and lifestyle,80.0,2.0,2020-12-10,19:39:00,Credit card,7.0,0.33,160.0,Thursday,December,2020,Evening
6484,WALM074,Weslaco,Fashion accessories,72.0,2.0,2022-11-25,20:38:00,Cash,6.0,0.33,144.0,Friday,November,2022,Evening
6485,WALM065,Texas City,Home and lifestyle,64.0,3.0,2022-11-08,19:49:00,Credit card,5.0,0.33,192.0,Tuesday,November,2022,Evening
6486,WALM086,Rosenberg,Fashion accessories,43.0,1.0,2022-11-09,15:53:00,Credit card,3.0,0.33,43.0,Wednesday,November,2022,Afternoon
6487,WALM084,Schertz,Home and lifestyle,70.0,2.0,2020-11-02,20:20:00,Credit card,4.0,0.33,140.0,Monday,November,2020,Evening
6488,WALM056,Rowlett,Fashion accessories,53.0,3.0,2023-11-08,17:40:00,Credit card,3.0,0.33,159.0,Wednesday,November,2023,Evening
6489,WALM084,Schertz,Home and lifestyle,52.0,3.0,2023-11-27,19:08:00,Credit card,7.0,0.33,156.0,Monday,November,2023,Evening
6490,WALM056,Rowlett,Fashion accessories,50.0,3.0,2021-12-05,20:07:00,Credit card,3.0,0.33,150.0,Sunday,December,2021,Evening
6491,WALM030,Richardson,Home and lifestyle,49.0,3.0,2020-11-10,20:57:00,Credit card,7.0,0.48,147.0,Tuesday,November,2020,Evening
6492,WALM038,Sugar Land,Fashion accessories,63.0,1.0,2020-11-27,15:48:00,Credit card,4.0,0.48,63.0,Friday,November,2020,Afternoon
6493,WALM003,San Antonio,Home and lifestyle,74.0,2.0,2023-11-25,16:36:00,Credit card,5.0,0.36,148.0,Saturday,November,2023,Afternoon
6494,WALM086,Rosenberg,Fashion accessories,25.0,1.0,2023-12-31,15:27:00,Credit card,4.0,0.33,25.0,Sunday,December,2023,Afternoon
6495,WALM029,Round Rock,Home and lifestyle,55.0,2.0,2022-11-21,18:58:00,Credit card,6.0,0.48,110.0,Monday,November,2022,Evening
6496,WALM032,Tyler,Fashion accessories,66.0,3.0,2020-11-27,18:01:00,Credit card,7.0,0.48,198.0,Friday,November,2020,Evening
6497,WALM065,Texas City,Home and lifestyle,79.0,3.0,2021-12-19,17:28:00,Credit card,5.0,0.33,237.0,Sunday,December,2021,Evening
6498,WALM058,Port Arthur,Fashion accessories,34.0,3.0,2021-11-15,17:59:00,Credit card,7.0,0.33,102.0,Monday,November,2021,Evening
6499,WALM069,Rockwall,Home and lifestyle,61.0,2.0,2023-12-20,20:17:00,Credit card,6.0,0.33,122.0,Wednesday,December,2023,Evening
6500,WALM074,Weslaco,Fashion accessories,25.0,3.0,2022-12-12,19:37:00,Cash,6.0,0.33,75.0,Monday,December,2022,Evening
6501,WALM030,Richardson,Home and lifestyle,22.0,3.0,2023-12-29,19:00:00,Credit card,5.0,0.48,66.0,Friday,December,2023,Evening
6502,WALM055,Waxahachie,Fashion accessories,71.0,3.0,2023-11-21,15:38:00,Credit card,4.0,0.33,213.0,Tuesday,November,2023,Afternoon
6503,WALM075,San Marcos,Home and lifestyle,85.0,3.0,2020-11-18,15:35:00,Credit card,7.0,0.33,255.0,Wednesday,November,2020,Afternoon
6504,WALM099,Weatherford,Fashion accessories,43.0,2.0,2023-12-16,16:24:00,Credit card,3.0,0.18,86.0,Saturday,December,2023,Afternoon
6505,WALM074,Weslaco,Home and lifestyle,21.0,3.0,2023-12-29,16:28:00,Cash,3.0,0.33,63.0,Friday,December,2023,Afternoon
6506,WALM025,Waco,Fashion accessories,39.0,3.0,2020-12-05,17:27:00,Credit card,6.0,0.48,117.0,Saturday,December,2020,Evening
6507,WALM073,Seguin,Home and lifestyle,39.0,1.0,2021-11-27,20:17:00,Credit card,7.0,0.33,39.0,Saturday,November,2021,Evening
6508,WALM082,Weslaco,Fashion accessories,34.0,1.0,2023-11-11,17:04:00,Cash,4.0,0.33,34.0,Saturday,November,2023,Evening
6509,WALM075,San Marcos,Home and lifestyle,69.0,1.0,2022-12-31,15:43:00,Credit card,6.0,0.33,69.0,Saturday,December,2022,Afternoon
6510,WALM050,Victoria,Fashion accessories,77.0,1.0,2023-12-30,18:48:00,Ewallet,3.0,0.48,77.0,Saturday,December,2023,Evening
6511,WALM099,Weatherford,Home and lifestyle,16.0,2.0,2020-12-20,18:17:00,Credit card,4.0,0.18,32.0,Sunday,December,2020,Evening
6512,WALM073,Seguin,Fashion accessories,81.0,3.0,2020-12-07,15:24:00,Credit card,4.0,0.33,243.0,Monday,December,2020,Afternoon
6513,WALM058,Port Arthur,Home and lifestyle,65.0,2.0,2021-11-18,18:51:00,Credit card,6.0,0.33,130.0,Thursday,November,2021,Evening
6514,WALM084,Schertz,Fashion accessories,85.0,3.0,2022-11-03,19:49:00,Credit card,5.0,0.33,255.0,Thursday,November,2022,Evening
6515,WALM035,San Angelo,Home and lifestyle,55.0,3.0,2022-12-02,15:23:00,Credit card,6.0,0.48,165.0,Friday,December,2022,Afternoon
6516,WALM054,Sherman,Fashion accessories,60.0,2.0,2020-11-26,19:20:00,Credit card,3.0,0.21,120.0,Thursday,November,2020,Evening
6517,WALM082,Weslaco,Home and lifestyle,40.0,2.0,2022-12-05,18:58:00,Cash,5.0,0.33,80.0,Monday,December,2022,Evening
6518,WALM087,Waxahachie,Fashion accessories,44.0,1.0,2020-11-14,19:10:00,Credit card,3.0,0.33,44.0,Saturday,November,2020,Evening
6519,WALM032,Tyler,Home and lifestyle,80.0,1.0,2023-12-01,18:06:00,Credit card,4.0,0.48,80.0,Friday,December,2023,Evening
6520,WALM082,Weslaco,Fashion accessories,39.0,3.0,2020-12-02,16:04:00,Cash,7.0,0.33,117.0,Wednesday,December,2020,Afternoon
6521,WALM084,Schertz,Home and lifestyle,44.0,1.0,2022-11-04,18:12:00,Credit card,3.0,0.33,44.0,Friday,November,2022,Evening
6522,WALM074,Weslaco,Fashion accessories,74.0,3.0,2023-12-19,19:16:00,Cash,6.0,0.33,222.0,Tuesday,December,2023,Evening
6523,WALM050,Victoria,Home and lifestyle,16.0,2.0,2020-12-07,18:21:00,Ewallet,7.0,0.48,32.0,Monday,December,2020,Evening
6524,WALM003,San Antonio,Fashion accessories,34.0,3.0,2023-11-01,17:46:00,Credit card,5.0,0.48,102.0,Wednesday,November,2023,Evening
6525,WALM050,Victoria,Home and lifestyle,79.0,2.0,2023-12-10,18:36:00,Ewallet,7.0,0.48,158.0,Sunday,December,2023,Evening
6526,WALM082,Weslaco,Fashion accessories,64.0,1.0,2022-11-02,19:05:00,Cash,7.0,0.33,64.0,Wednesday,November,2022,Evening
6527,WALM065,Texas City,Home and lifestyle,70.0,3.0,2020-11-26,19:51:00,Credit card,5.0,0.33,210.0,Thursday,November,2020,Evening
6528,WALM073,Seguin,Fashion accessories,19.0,2.0,2021-12-26,16:39:00,Credit card,6.0,0.33,38.0,Sunday,December,2021,Afternoon
6529,WALM029,Round Rock,Home and lifestyle,70.0,2.0,2023-11-06,15:13:00,Credit card,4.0,0.48,140.0,Monday,November,2023,Afternoon
6530,WALM054,Sherman,Fashion accessories,58.0,3.0,2021-11-27,16:33:00,Credit card,4.0,0.21,174.0,Saturday,November,2021,Afternoon
6531,WALM074,Weslaco,Home and lifestyle,63.0,1.0,2021-12-26,16:54:00,Cash,5.0,0.33,63.0,Sunday,December,2021,Afternoon
